"","author","title","sentence_nr","words","kind","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","sentiment"
"26154","Gaskell, Elizabeth Cleghorn","Ruth",16176,"Benson","person",16,32,16,16,16,16,32,16,16,24,16
"26155","Gaskell, Elizabeth Cleghorn","Ruth",16176,"Jemima","person",16,32,16,16,16,16,32,16,16,24,16
"26156","Gaskell, Elizabeth Cleghorn","Ruth",16176,"Jemima","location",16,32,16,16,16,16,32,16,16,24,16
"26157","Gaskell, Elizabeth Cleghorn","Ruth",16176,"Ann","person",16,32,16,16,16,16,32,16,16,24,16
"26158","Gaskell, Elizabeth Cleghorn","Ruth",16177,"Sally","person",8,0,8,8,8,16,32,0,16,16,16
"26159","Gaskell, Elizabeth Cleghorn","Ruth",16177,"Ben","person",8,0,8,8,8,16,32,0,16,16,16
"26160","Gaskell, Elizabeth Cleghorn","Ruth",16177,"Sally","location",8,0,8,8,8,16,32,0,16,16,16
"26161","Gaskell, Elizabeth Cleghorn","Ruth",16177,"King","person",8,0,8,8,8,16,32,0,16,16,16
"26162","Gaskell, Elizabeth Cleghorn","Ruth",16177,"Miss","person",8,0,8,8,8,16,32,0,16,16,16
"26163","Gaskell, Elizabeth Cleghorn","Ruth",16177,"Benson","person",8,0,8,8,8,16,32,0,16,16,16
"26164","Gaskell, Elizabeth Cleghorn","Ruth",16177,"Miss Benson","person",8,0,8,8,8,16,32,0,16,16,16
"26165","Gaskell, Elizabeth Cleghorn","Ruth",16177,"Miss","location",8,0,8,8,8,16,32,0,16,16,16
"26166","Gaskell, Elizabeth Cleghorn","Ruth",16178,"Extravagance","person",0,0,2,0,0,2,0,0,2,0,-2
"26167","Gaskell, Elizabeth Cleghorn","Ruth",16178,"King","person",0,0,2,0,0,2,0,0,2,0,-2
"26168","Gaskell, Elizabeth Cleghorn","Ruth",16179,"Jem","person",0,4,0,0,4,4,8,0,4,0,4
"26169","Gaskell, Elizabeth Cleghorn","Ruth",16179,"Jem","location",0,4,0,0,4,4,8,0,4,0,4
"26170","Gaskell, Elizabeth Cleghorn","Ruth",16179,"Jemima","person",0,4,0,0,4,4,8,0,4,0,4
"26171","Gaskell, Elizabeth Cleghorn","Ruth",16179,"Jemima","location",0,4,0,0,4,4,8,0,4,0,4
"26172","Gaskell, Elizabeth Cleghorn","Ruth",16180,"Jem","person",0,4,0,0,0,8,0,4,0,0,-8
"26173","Gaskell, Elizabeth Cleghorn","Ruth",16180,"Jem","location",0,4,0,0,0,8,0,4,0,0,-8
"26174","Gaskell, Elizabeth Cleghorn","Ruth",16180,"Jemima","person",0,4,0,0,0,8,0,4,0,0,-8
"26175","Gaskell, Elizabeth Cleghorn","Ruth",16180,"Jemima","location",0,4,0,0,0,8,0,4,0,0,-8
"26176","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Sally","person",0,0,0,0,0,0,14,0,14,0,14
"26177","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Ben","person",0,0,0,0,0,0,14,0,14,0,14
"26178","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Jem","person",0,0,0,0,0,0,14,0,14,0,14
"26179","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Jem","location",0,0,0,0,0,0,14,0,14,0,14
"26180","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Sally","location",0,0,0,0,0,0,14,0,14,0,14
"26181","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Miss","person",0,0,0,0,0,0,14,0,14,0,14
"26182","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Ruth","person",0,0,0,0,0,0,14,0,14,0,14
"26183","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Leonard","person",0,0,0,0,0,0,14,0,14,0,14
"26184","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Ruth","location",0,0,0,0,0,0,14,0,14,0,14
"26185","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Benson","person",0,0,0,0,0,0,14,0,14,0,14
"26186","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Miss Benson","person",0,0,0,0,0,0,14,0,14,0,14
"26187","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Miss","location",0,0,0,0,0,0,14,0,14,0,14
"26188","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Jemima","person",0,0,0,0,0,0,14,0,14,0,14
"26189","Gaskell, Elizabeth Cleghorn","Ruth",16181,"Jemima","location",0,0,0,0,0,0,14,0,14,0,14
"26190","Gaskell, Elizabeth Cleghorn","Ruth",16183,"Ben","person",0,10,5,10,10,5,10,5,5,10,5
"26191","Gaskell, Elizabeth Cleghorn","Ruth",16183,"Light","location",0,10,5,10,10,5,10,5,5,10,5
"26192","Gaskell, Elizabeth Cleghorn","Ruth",16183,"Mr Benson","person",0,10,5,10,10,5,10,5,5,10,5
"26193","Gaskell, Elizabeth Cleghorn","Ruth",16183,"Benson","person",0,10,5,10,10,5,10,5,5,10,5
"26194","Gaskell, Elizabeth Cleghorn","Ruth",16183,"God","location",0,10,5,10,10,5,10,5,5,10,5
"26195","Gaskell, Elizabeth Cleghorn","Ruth",16184,"Ben","person",0,0,0,0,0,6,12,6,0,12,6
"26196","Gaskell, Elizabeth Cleghorn","Ruth",16184,"Pray","person",0,0,0,0,0,6,12,6,0,12,6
"26197","Gaskell, Elizabeth Cleghorn","Ruth",16184,"Miss","person",0,0,0,0,0,6,12,6,0,12,6
"26198","Gaskell, Elizabeth Cleghorn","Ruth",16184,"Benson","person",0,0,0,0,0,6,12,6,0,12,6
"26199","Gaskell, Elizabeth Cleghorn","Ruth",16184,"Miss Benson","person",0,0,0,0,0,6,12,6,0,12,6
"26200","Gaskell, Elizabeth Cleghorn","Ruth",16184,"Miss","location",0,0,0,0,0,6,12,6,0,12,6
"26201","Gaskell, Elizabeth Cleghorn","Ruth",16185,"Jem","person",0,8,0,0,12,8,16,0,0,4,8
"26202","Gaskell, Elizabeth Cleghorn","Ruth",16185,"Jem","location",0,8,0,0,12,8,16,0,0,4,8
"26203","Gaskell, Elizabeth Cleghorn","Ruth",16185,"Jemima","person",0,8,0,0,12,8,16,0,0,4,8
"26204","Gaskell, Elizabeth Cleghorn","Ruth",16185,"Jemima","location",0,8,0,0,12,8,16,0,0,4,8
"26205","Gaskell, Elizabeth Cleghorn","Ruth",16186,NA,NA,0,0,0,0,1,0,1,0,0,1,1
"26206","Gaskell, Elizabeth Cleghorn","Ruth",16187,NA,NA,1,0,0,0,0,1,0,0,0,0,-1
"26207","Gaskell, Elizabeth Cleghorn","Ruth",16188,"Dear","person",1,0,0,0,0,0,1,0,0,0,1
"26208","Gaskell, Elizabeth Cleghorn","Ruth",16189,"Ben","person",0,8,0,0,8,8,24,8,0,0,16
"26209","Gaskell, Elizabeth Cleghorn","Ruth",16189,"Jem","person",0,8,0,0,8,8,24,8,0,0,16
"26210","Gaskell, Elizabeth Cleghorn","Ruth",16189,"Jem","location",0,8,0,0,8,8,24,8,0,0,16
"26211","Gaskell, Elizabeth Cleghorn","Ruth",16189,"Lent","person",0,8,0,0,8,8,24,8,0,0,16
"26212","Gaskell, Elizabeth Cleghorn","Ruth",16189,"Ruth","person",0,8,0,0,8,8,24,8,0,0,16
"26213","Gaskell, Elizabeth Cleghorn","Ruth",16189,"Ruth","location",0,8,0,0,8,8,24,8,0,0,16
"26214","Gaskell, Elizabeth Cleghorn","Ruth",16189,"Jemima","person",0,8,0,0,8,8,24,8,0,0,16
"26215","Gaskell, Elizabeth Cleghorn","Ruth",16189,"Jemima","location",0,8,0,0,8,8,24,8,0,0,16
"26216","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Ben","person",9,0,9,9,0,27,9,9,9,0,-18
"26217","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Jem","person",9,0,9,9,0,27,9,9,9,0,-18
"26218","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Jem","location",9,0,9,9,0,27,9,9,9,0,-18
"26219","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Miss","person",9,0,9,9,0,27,9,9,9,0,-18
"26220","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Benson","person",9,0,9,9,0,27,9,9,9,0,-18
"26221","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Miss Benson","person",9,0,9,9,0,27,9,9,9,0,-18
"26222","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Miss","location",9,0,9,9,0,27,9,9,9,0,-18
"26223","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Jemima","person",9,0,9,9,0,27,9,9,9,0,-18
"26224","Gaskell, Elizabeth Cleghorn","Ruth",16190,"Jemima","location",9,0,9,9,0,27,9,9,9,0,-18
"26225","Gaskell, Elizabeth Cleghorn","Ruth",16191,"Jem","person",0,0,0,5,5,10,5,10,5,0,-5
"26226","Gaskell, Elizabeth Cleghorn","Ruth",16191,"Jem","location",0,0,0,5,5,10,5,10,5,0,-5
"26227","Gaskell, Elizabeth Cleghorn","Ruth",16191,"Memo","person",0,0,0,5,5,10,5,10,5,0,-5
"26228","Gaskell, Elizabeth Cleghorn","Ruth",16191,"Jemima","person",0,0,0,5,5,10,5,10,5,0,-5
"26229","Gaskell, Elizabeth Cleghorn","Ruth",16191,"Jemima","location",0,0,0,5,5,10,5,10,5,0,-5
"26230","Gaskell, Elizabeth Cleghorn","Ruth",16192,"Mrs Denbigh","location",0,0,0,0,0,1,0,0,0,1,-1
"26231","Gaskell, Elizabeth Cleghorn","Ruth",16193,"Ruth","person",0,0,0,2,8,4,16,2,0,4,12
"26232","Gaskell, Elizabeth Cleghorn","Ruth",16193,"Ruth","location",0,0,0,2,8,4,16,2,0,4,12
"26233","Gaskell, Elizabeth Cleghorn","Ruth",16194,NA,NA,0,1,0,0,1,1,1,0,1,1,0
"26234","Gaskell, Elizabeth Cleghorn","Ruth",16195,"Jem","person",7,0,0,7,0,7,0,7,0,0,-7
"26235","Gaskell, Elizabeth Cleghorn","Ruth",16195,"Jem","location",7,0,0,7,0,7,0,7,0,0,-7
"26236","Gaskell, Elizabeth Cleghorn","Ruth",16195,"Ruth","person",7,0,0,7,0,7,0,7,0,0,-7
"26237","Gaskell, Elizabeth Cleghorn","Ruth",16195,"Ruths","person",7,0,0,7,0,7,0,7,0,0,-7
"26238","Gaskell, Elizabeth Cleghorn","Ruth",16195,"Ruth","location",7,0,0,7,0,7,0,7,0,0,-7
"26239","Gaskell, Elizabeth Cleghorn","Ruth",16195,"Jemima","person",7,0,0,7,0,7,0,7,0,0,-7
"26240","Gaskell, Elizabeth Cleghorn","Ruth",16195,"Jemima","location",7,0,0,7,0,7,0,7,0,0,-7
"26241","Gaskell, Elizabeth Cleghorn","Ruth",16196,"Ruth","person",0,3,0,3,9,3,18,3,6,9,15
"26242","Gaskell, Elizabeth Cleghorn","Ruth",16196,"Leonard","person",0,3,0,3,9,3,18,3,6,9,15
"26243","Gaskell, Elizabeth Cleghorn","Ruth",16196,"Ruth","location",0,3,0,3,9,3,18,3,6,9,15
"26244","Gaskell, Elizabeth Cleghorn","Ruth",16197,"Jem","person",0,0,0,0,4,4,8,0,0,8,4
"26245","Gaskell, Elizabeth Cleghorn","Ruth",16197,"Jem","location",0,0,0,0,4,4,8,0,0,8,4
"26246","Gaskell, Elizabeth Cleghorn","Ruth",16197,"Jemima","person",0,0,0,0,4,4,8,0,0,8,4
"26247","Gaskell, Elizabeth Cleghorn","Ruth",16197,"Jemima","location",0,0,0,0,4,4,8,0,0,8,4
"26248","Gaskell, Elizabeth Cleghorn","Ruth",16199,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"26249","Gaskell, Elizabeth Cleghorn","Ruth",16200,"Richard","person",0,0,0,0,0,0,3,0,0,0,3
"26250","Gaskell, Elizabeth Cleghorn","Ruth",16200,"Rich","person",0,0,0,0,0,0,3,0,0,0,3
"26251","Gaskell, Elizabeth Cleghorn","Ruth",16200,"Richard","location",0,0,0,0,0,0,3,0,0,0,3
"26252","Gaskell, Elizabeth Cleghorn","Ruth",16201,"Don","person",8,8,4,8,12,4,16,8,4,20,12
"26253","Gaskell, Elizabeth Cleghorn","Ruth",16201,"Sam","person",8,8,4,8,12,4,16,8,4,20,12
"26254","Gaskell, Elizabeth Cleghorn","Ruth",16201,"Brown","person",8,8,4,8,12,4,16,8,4,20,12
"26255","Gaskell, Elizabeth Cleghorn","Ruth",16201,"King","person",8,8,4,8,12,4,16,8,4,20,12
"26256","Gaskell, Elizabeth Cleghorn","Ruth",16202,"Richard","person",0,5,0,0,5,0,10,0,5,5,10
"26257","Gaskell, Elizabeth Cleghorn","Ruth",16202,"Sally","person",0,5,0,0,5,0,10,0,5,5,10
"26258","Gaskell, Elizabeth Cleghorn","Ruth",16202,"Sally","location",0,5,0,0,5,0,10,0,5,5,10
"26259","Gaskell, Elizabeth Cleghorn","Ruth",16202,"Rich","person",0,5,0,0,5,0,10,0,5,5,10
"26260","Gaskell, Elizabeth Cleghorn","Ruth",16202,"Richard","location",0,5,0,0,5,0,10,0,5,5,10
"26261","Gaskell, Elizabeth Cleghorn","Ruth",16204,"Richard","person",0,0,3,3,0,3,0,3,0,0,-3
"26262","Gaskell, Elizabeth Cleghorn","Ruth",16204,"Rich","person",0,0,3,3,0,3,0,3,0,0,-3
"26263","Gaskell, Elizabeth Cleghorn","Ruth",16204,"Richard","location",0,0,3,3,0,3,0,3,0,0,-3
"26264","Gaskell, Elizabeth Cleghorn","Ruth",16205,"Ben","person",0,0,0,5,0,5,0,0,0,0,-5
"26265","Gaskell, Elizabeth Cleghorn","Ruth",16205,"Miss","person",0,0,0,5,0,5,0,0,0,0,-5
"26266","Gaskell, Elizabeth Cleghorn","Ruth",16205,"Benson","person",0,0,0,5,0,5,0,0,0,0,-5
"26267","Gaskell, Elizabeth Cleghorn","Ruth",16205,"Miss Benson","person",0,0,0,5,0,5,0,0,0,0,-5
"26268","Gaskell, Elizabeth Cleghorn","Ruth",16205,"Miss","location",0,0,0,5,0,5,0,0,0,0,-5
"26269","Gaskell, Elizabeth Cleghorn","Ruth",16206,"Jem","person",0,0,6,6,0,6,0,6,0,0,-6
"26270","Gaskell, Elizabeth Cleghorn","Ruth",16206,"Jem","location",0,0,6,6,0,6,0,6,0,0,-6
"26271","Gaskell, Elizabeth Cleghorn","Ruth",16206,"Mr Bradshaw","person",0,0,6,6,0,6,0,6,0,0,-6
"26272","Gaskell, Elizabeth Cleghorn","Ruth",16206,"Bradshaw","person",0,0,6,6,0,6,0,6,0,0,-6
"26273","Gaskell, Elizabeth Cleghorn","Ruth",16206,"Jemima","person",0,0,6,6,0,6,0,6,0,0,-6
"26274","Gaskell, Elizabeth Cleghorn","Ruth",16206,"Jemima","location",0,0,6,6,0,6,0,6,0,0,-6
"26275","Gaskell, Elizabeth Cleghorn","Ruth",16207,"Richard","person",0,4,0,0,4,0,4,0,0,4,4
"26276","Gaskell, Elizabeth Cleghorn","Ruth",16207,"Rich","person",0,4,0,0,4,0,4,0,0,4,4
"26277","Gaskell, Elizabeth Cleghorn","Ruth",16207,"Faith","person",0,4,0,0,4,0,4,0,0,4,4
"26278","Gaskell, Elizabeth Cleghorn","Ruth",16207,"Richard","location",0,4,0,0,4,0,4,0,0,4,4
"26279","Gaskell, Elizabeth Cleghorn","Ruth",16209,"Bel","person",0,0,0,0,0,0,4,0,0,4,4
"26280","Gaskell, Elizabeth Cleghorn","Ruth",16209,"Mr Bradshaw","person",0,0,0,0,0,0,4,0,0,4,4
"26281","Gaskell, Elizabeth Cleghorn","Ruth",16209,"Smith","person",0,0,0,0,0,0,4,0,0,4,4
"26282","Gaskell, Elizabeth Cleghorn","Ruth",16209,"Bradshaw","person",0,0,0,0,0,0,4,0,0,4,4
"26283","Gaskell, Elizabeth Cleghorn","Ruth",16210,"Ben","person",0,0,0,0,3,0,3,0,0,0,3
"26284","Gaskell, Elizabeth Cleghorn","Ruth",16210,"Mr Benson","person",0,0,0,0,3,0,3,0,0,0,3
"26285","Gaskell, Elizabeth Cleghorn","Ruth",16210,"Benson","person",0,0,0,0,3,0,3,0,0,0,3
"26286","Gaskell, Elizabeth Cleghorn","Ruth",16212,NA,NA,0,0,0,1,0,0,0,0,0,1,0
"26287","Gaskell, Elizabeth Cleghorn","Ruth",16213,"Hall","person",0,0,0,4,0,4,4,0,0,0,0
"26288","Gaskell, Elizabeth Cleghorn","Ruth",16213,"Ruth","person",0,0,0,4,0,4,4,0,0,0,0
"26289","Gaskell, Elizabeth Cleghorn","Ruth",16213,"Leonard","person",0,0,0,4,0,4,4,0,0,0,0
"26290","Gaskell, Elizabeth Cleghorn","Ruth",16213,"Ruth","location",0,0,0,4,0,4,4,0,0,0,0
"26291","Gaskell, Elizabeth Cleghorn","Ruth",16214,"Ben","person",0,0,0,0,24,0,56,0,8,32,56
"26292","Gaskell, Elizabeth Cleghorn","Ruth",16214,"Miss","person",0,0,0,0,24,0,56,0,8,32,56
"26293","Gaskell, Elizabeth Cleghorn","Ruth",16214,"Ruth","person",0,0,0,0,24,0,56,0,8,32,56
"26294","Gaskell, Elizabeth Cleghorn","Ruth",16214,"Leonard","person",0,0,0,0,24,0,56,0,8,32,56
"26295","Gaskell, Elizabeth Cleghorn","Ruth",16214,"Ruth","location",0,0,0,0,24,0,56,0,8,32,56
"26296","Gaskell, Elizabeth Cleghorn","Ruth",16214,"Benson","person",0,0,0,0,24,0,56,0,8,32,56
"26297","Gaskell, Elizabeth Cleghorn","Ruth",16214,"Miss Benson","person",0,0,0,0,24,0,56,0,8,32,56
"26298","Gaskell, Elizabeth Cleghorn","Ruth",16214,"Miss","location",0,0,0,0,24,0,56,0,8,32,56
"26299","Gaskell, Elizabeth Cleghorn","Ruth",16215,"Miss","person",0,6,0,0,6,0,12,0,6,6,12
"26300","Gaskell, Elizabeth Cleghorn","Ruth",16215,"Leonard","person",0,6,0,0,6,0,12,0,6,6,12
"26301","Gaskell, Elizabeth Cleghorn","Ruth",16215,"Bradshaw","person",0,6,0,0,6,0,12,0,6,6,12
"26302","Gaskell, Elizabeth Cleghorn","Ruth",16215,"Miss","location",0,6,0,0,6,0,12,0,6,6,12
"26303","Gaskell, Elizabeth Cleghorn","Ruth",16215,"Miss Bradshaw","person",0,6,0,0,6,0,12,0,6,6,12
"26304","Gaskell, Elizabeth Cleghorn","Ruth",16215,"Thurstan","person",0,6,0,0,6,0,12,0,6,6,12
"26305","Gaskell, Elizabeth Cleghorn","Ruth",16216,"Mrs Bradshaw","person",0,0,0,0,0,0,6,0,0,30,6
"26306","Gaskell, Elizabeth Cleghorn","Ruth",16216,"Jem","person",0,0,0,0,0,0,6,0,0,30,6
"26307","Gaskell, Elizabeth Cleghorn","Ruth",16216,"Jem","location",0,0,0,0,0,0,6,0,0,30,6
"26308","Gaskell, Elizabeth Cleghorn","Ruth",16216,"Bradshaw","person",0,0,0,0,0,0,6,0,0,30,6
"26309","Gaskell, Elizabeth Cleghorn","Ruth",16216,"Jemima","person",0,0,0,0,0,0,6,0,0,30,6
"26310","Gaskell, Elizabeth Cleghorn","Ruth",16216,"Jemima","location",0,0,0,0,0,0,6,0,0,30,6
"26311","Gaskell, Elizabeth Cleghorn","Ruth",16217,"Jem","person",0,0,0,0,0,0,6,0,0,6,6
"26312","Gaskell, Elizabeth Cleghorn","Ruth",16217,"Jem","location",0,0,0,0,0,0,6,0,0,6,6
"26313","Gaskell, Elizabeth Cleghorn","Ruth",16217,"Ruth","person",0,0,0,0,0,0,6,0,0,6,6
"26314","Gaskell, Elizabeth Cleghorn","Ruth",16217,"Ruth","location",0,0,0,0,0,0,6,0,0,6,6
"26315","Gaskell, Elizabeth Cleghorn","Ruth",16217,"Jemima","person",0,0,0,0,0,0,6,0,0,6,6
"26316","Gaskell, Elizabeth Cleghorn","Ruth",16217,"Jemima","location",0,0,0,0,0,0,6,0,0,6,6
"26317","Gaskell, Elizabeth Cleghorn","Ruth",16220,NA,NA,0,1,0,0,1,0,1,0,0,2,1
"26318","Gaskell, Elizabeth Cleghorn","Ruth",16221,"Ben","person",0,0,0,0,0,0,0,0,0,3,0
"26319","Gaskell, Elizabeth Cleghorn","Ruth",16221,"Mr Benson","person",0,0,0,0,0,0,0,0,0,3,0
"26320","Gaskell, Elizabeth Cleghorn","Ruth",16221,"Benson","person",0,0,0,0,0,0,0,0,0,3,0
"26321","Gaskell, Elizabeth Cleghorn","Ruth",16222,"Faith","person",0,1,1,0,1,0,3,1,0,3,3
"26322","Gaskell, Elizabeth Cleghorn","Ruth",16223,"King","person",0,2,0,0,2,0,4,0,0,6,4
"26323","Gaskell, Elizabeth Cleghorn","Ruth",16223,"Thurstan","person",0,2,0,0,2,0,4,0,0,6,4
"26324","Gaskell, Elizabeth Cleghorn","Ruth",16224,"Ben","person",0,4,0,0,0,0,4,0,0,4,4
"26325","Gaskell, Elizabeth Cleghorn","Ruth",16224,"King","person",0,4,0,0,0,0,4,0,0,4,4
"26326","Gaskell, Elizabeth Cleghorn","Ruth",16224,"Mr Benson","person",0,4,0,0,0,0,4,0,0,4,4
"26327","Gaskell, Elizabeth Cleghorn","Ruth",16224,"Benson","person",0,4,0,0,0,0,4,0,0,4,4
"26328","Gaskell, Elizabeth Cleghorn","Ruth",16226,"Ben","person",0,0,0,0,0,0,6,0,0,6,6
"26329","Gaskell, Elizabeth Cleghorn","Ruth",16226,"King","person",0,0,0,0,0,0,6,0,0,6,6
"26330","Gaskell, Elizabeth Cleghorn","Ruth",16226,"Miss","person",0,0,0,0,0,0,6,0,0,6,6
"26331","Gaskell, Elizabeth Cleghorn","Ruth",16226,"Benson","person",0,0,0,0,0,0,6,0,0,6,6
"26332","Gaskell, Elizabeth Cleghorn","Ruth",16226,"Miss Benson","person",0,0,0,0,0,0,6,0,0,6,6
"26333","Gaskell, Elizabeth Cleghorn","Ruth",16226,"Miss","location",0,0,0,0,0,0,6,0,0,6,6
"26334","Gaskell, Elizabeth Cleghorn","Ruth",16227,"Ruth","person",0,2,0,0,0,0,2,0,0,0,2
"26335","Gaskell, Elizabeth Cleghorn","Ruth",16227,"Ruth","location",0,2,0,0,0,0,2,0,0,0,2
"26336","Gaskell, Elizabeth Cleghorn","Ruth",16228,NA,NA,0,0,0,0,0,0,1,0,0,1,1
"26337","Gaskell, Elizabeth Cleghorn","Ruth",16229,"Peace","person",0,12,3,3,9,3,12,0,3,3,9
"26338","Gaskell, Elizabeth Cleghorn","Ruth",16229,"Ruth","person",0,12,3,3,9,3,12,0,3,3,9
"26339","Gaskell, Elizabeth Cleghorn","Ruth",16229,"Ruth","location",0,12,3,3,9,3,12,0,3,3,9
"26340","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Sally","person",0,0,0,0,11,0,44,0,11,11,44
"26341","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Ben","person",0,0,0,0,11,0,44,0,11,11,44
"26342","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Sally","location",0,0,0,0,11,0,44,0,11,11,44
"26343","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Pray","person",0,0,0,0,11,0,44,0,11,11,44
"26344","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Miss","person",0,0,0,0,11,0,44,0,11,11,44
"26345","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Ruth","person",0,0,0,0,11,0,44,0,11,11,44
"26346","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Leonard","person",0,0,0,0,11,0,44,0,11,11,44
"26347","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Ruth","location",0,0,0,0,11,0,44,0,11,11,44
"26348","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Benson","person",0,0,0,0,11,0,44,0,11,11,44
"26349","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Miss Benson","person",0,0,0,0,11,0,44,0,11,11,44
"26350","Gaskell, Elizabeth Cleghorn","Ruth",16230,"Miss","location",0,0,0,0,11,0,44,0,11,11,44
"26351","Gaskell, Elizabeth Cleghorn","Ruth",16231,"Ben","person",0,18,0,6,18,0,18,0,6,12,18
"26352","Gaskell, Elizabeth Cleghorn","Ruth",16231,"Miss","person",0,18,0,6,18,0,18,0,6,12,18
"26353","Gaskell, Elizabeth Cleghorn","Ruth",16231,"Benson","person",0,18,0,6,18,0,18,0,6,12,18
"26354","Gaskell, Elizabeth Cleghorn","Ruth",16231,"Miss Benson","person",0,18,0,6,18,0,18,0,6,12,18
"26355","Gaskell, Elizabeth Cleghorn","Ruth",16231,"Miss","location",0,18,0,6,18,0,18,0,6,12,18
"26356","Gaskell, Elizabeth Cleghorn","Ruth",16231,"God","location",0,18,0,6,18,0,18,0,6,12,18
"26357","Gaskell, Elizabeth Cleghorn","Ruth",16232,"Ruth","person",0,0,0,0,0,0,4,0,0,4,4
"26358","Gaskell, Elizabeth Cleghorn","Ruth",16232,"Ruth","location",0,0,0,0,0,0,4,0,0,4,4
"26359","Gaskell, Elizabeth Cleghorn","Ruth",16233,"Ben","person",0,0,0,0,0,0,6,0,0,0,6
"26360","Gaskell, Elizabeth Cleghorn","Ruth",16233,"Dear","person",0,0,0,0,0,0,6,0,0,0,6
"26361","Gaskell, Elizabeth Cleghorn","Ruth",16233,"Miss","person",0,0,0,0,0,0,6,0,0,0,6
"26362","Gaskell, Elizabeth Cleghorn","Ruth",16233,"Benson","person",0,0,0,0,0,0,6,0,0,0,6
"26363","Gaskell, Elizabeth Cleghorn","Ruth",16233,"Miss Benson","person",0,0,0,0,0,0,6,0,0,0,6
"26364","Gaskell, Elizabeth Cleghorn","Ruth",16233,"Miss","location",0,0,0,0,0,0,6,0,0,0,6
"26365","Gaskell, Elizabeth Cleghorn","Ruth",16234,"Sally","person",0,0,0,0,0,0,0,0,2,0,0
"26366","Gaskell, Elizabeth Cleghorn","Ruth",16234,"Sally","location",0,0,0,0,0,0,0,0,2,0,0
"26367","Gaskell, Elizabeth Cleghorn","Ruth",16235,"Ruth","person",0,0,0,0,0,0,2,0,0,0,2
"26368","Gaskell, Elizabeth Cleghorn","Ruth",16235,"Ruth","location",0,0,0,0,0,0,2,0,0,0,2
"26369","Gaskell, Elizabeth Cleghorn","Ruth",16236,"God","location",0,2,0,1,3,0,3,0,0,3,3
"26370","Gaskell, Elizabeth Cleghorn","Ruth",16237,NA,NA,0,0,0,1,0,2,0,1,0,0,-2
"26371","Gaskell, Elizabeth Cleghorn","Ruth",16239,"Ben","person",0,0,0,0,0,0,0,0,0,3,0
"26372","Gaskell, Elizabeth Cleghorn","Ruth",16239,"Mr Benson","person",0,0,0,0,0,0,0,0,0,3,0
"26373","Gaskell, Elizabeth Cleghorn","Ruth",16239,"Benson","person",0,0,0,0,0,0,0,0,0,3,0
"26374","Gaskell, Elizabeth Cleghorn","Ruth",16240,"Ruth","person",0,6,0,0,3,0,6,0,0,3,6
"26375","Gaskell, Elizabeth Cleghorn","Ruth",16240,"Ruths","person",0,6,0,0,3,0,6,0,0,3,6
"26376","Gaskell, Elizabeth Cleghorn","Ruth",16240,"Ruth","location",0,6,0,0,3,0,6,0,0,3,6
"26377","Gaskell, Elizabeth Cleghorn","Ruth",16241,NA,NA,0,3,0,0,1,1,3,3,0,1,2
"26378","Gaskell, Elizabeth Cleghorn","Ruth",16242,"Ruth","person",0,3,0,0,0,0,6,0,3,0,6
"26379","Gaskell, Elizabeth Cleghorn","Ruth",16242,"Ruths","person",0,3,0,0,0,0,6,0,3,0,6
"26380","Gaskell, Elizabeth Cleghorn","Ruth",16242,"Ruth","location",0,3,0,0,0,0,6,0,3,0,6
"26381","Gaskell, Elizabeth Cleghorn","Ruth",16243,"Light","location",0,2,0,0,3,0,4,1,0,0,4
"26382","Gaskell, Elizabeth Cleghorn","Ruth",16244,NA,NA,0,0,0,0,1,0,1,0,0,1,1
